L,a,b
52.348236,0.3728168,1.9892429
52.348236,0.3728168,1.9892429
52.348236,0.3728168,1.9892429
52.348236,0.3728168,1.9892429
52.348236,0.3728168,1.9892429
52.348236,0.3728168,1.9892429
52.348236,0.3728168,1.9892429
52.348236,0.3728168,1.9892429
52.348236,0.3728168,1.9892429
52.348236,0.3728168,1.9892429
52.348236,0.3728168,1.9892429
