L,a,b
87.83987770739083,2.2518569589887183,-1.961497748350216
82.66364634199107,1.4142373353264182,-1.7357618471986136
80.63370866767808,2.1354574637867385,-2.61757608612907
47.30736534659725,1.9312880602487814,1.9439754913031848
73.460821496894,3.1883692859072665,-6.335092167097445
83.02603524424208,1.6299143194815624,-3.338351390852723
