L,a,b
62.76523,0.36221117,1.5854764
62.76523,0.36221117,1.5854764
62.76523,0.36221117,1.5854764
62.76523,0.36221117,1.5854764
62.76523,0.36221117,1.5854764
62.76523,0.36221117,1.5854764
62.76523,0.36221117,1.5854764
62.76523,0.36221117,1.5854764
62.76523,0.36221117,1.5854764
62.76523,0.36221117,1.5854764
62.76523,0.36221117,1.5854764
