L,a,b
255.60054,0.25670084,-6.160083
255.60054,0.25670084,-6.160083
255.60054,0.25670084,-6.160083
255.60054,0.25670084,-6.160083
255.60054,0.25670084,-6.160083
255.60054,0.25670084,-6.160083
255.60054,0.25670084,-6.160083
255.60054,0.25670084,-6.160083
255.60054,0.25670084,-6.160083
255.60054,0.25670084,-6.160083
255.60054,0.25670084,-6.160083
