L,a,b
57.57994,0.3604267,1.8121101
57.57994,0.3604267,1.8121101
57.57994,0.3604267,1.8121101
57.57994,0.3604267,1.8121101
57.57994,0.3604267,1.8121101
57.57994,0.3604267,1.8121101
57.57994,0.3604267,1.8121101
57.57994,0.3604267,1.8121101
57.57994,0.3604267,1.8121101
57.57994,0.3604267,1.8121101
57.57994,0.3604267,1.8121101
