L,a,b
46.010338359749376,9.194998518812225,-3.4923086029808204
30.808002957890437,10.135847712315682,-0.13029224787415306
82.61776751048329,1.4820303377789945,-3.9565256737577936
71.60914931990155,2.1605312861737724,-11.382991900794304
65.98799090816796,1.9714464669775,19.298936219931573
55.34388435354509,21.122885488281117,-37.11631520183354
