preprocessed_7-2,preprocessed_60-1
3.50328478484341,4.415573677052966
7.85272328340523,6.949484807413515
5.1644384640220995,5.234867045517049
71.92558414118189,75.42584190297475
70.4923812695536,75.87020499920142
