L,a,b
195.10408628551383,201.21571378463696,200.58102420203437
189.7754401671143,175.2366457773799,166.50089525514773
166.89491550081226,121.06500497054044,56.42142909099726
158.62554040572,143.41569670768206,129.7758563352178
146.09968553459117,165.51163522012578,192.451572327044
