L,a,b
204.53837375178315,204.71691868758916,212.68707560627675
214.668349318526,212.6807168096921,212.04391721352852
155.92221110555278,157.15582791395695,201.76288144072035
131.2215237239934,109.32944170034426,105.0155665319563
199.08313740856846,198.37362852664577,205.87010188087777
207.62293720234797,207.83187506922138,215.86953150958024
